Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200604,Water - Precipitation - unspecified (not reported),2006-04-15,2006-04-01,2006-04-30,,-9.98,"Environmental Isotope Laboratory, University of Waterloo",-71.2,"Environmental Isotope Laboratory, University of Waterloo",15.7,1.2,"Environmental Isotope Laboratory, University of Waterloo",65.4,7.3,6.2
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200605,Water - Precipitation - unspecified (not reported),2006-05-15,2006-05-01,2006-05-31,,-9.05,"Environmental Isotope Laboratory, University of Waterloo",-66.8,"Environmental Isotope Laboratory, University of Waterloo",12.1,1,"Environmental Isotope Laboratory, University of Waterloo",114.6,14.4,11.7
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200606,Water - Precipitation - unspecified (not reported),2006-06-15,2006-06-01,2006-06-30,,-9.58,"Environmental Isotope Laboratory, University of Waterloo",-68,"Environmental Isotope Laboratory, University of Waterloo",16,1.2,"Environmental Isotope Laboratory, University of Waterloo",112.6,13.3,15.3
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200607,Water - Precipitation - unspecified (not reported),2006-07-15,2006-07-01,2006-07-31,,-5.72,"Environmental Isotope Laboratory, University of Waterloo",-34.8,"Environmental Isotope Laboratory, University of Waterloo",15.7,1.2,"Environmental Isotope Laboratory, University of Waterloo",81.6,16.6,19.2
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200608,Water - Precipitation - unspecified (not reported),2006-08-15,2006-08-01,2006-08-31,,-5.27,"Environmental Isotope Laboratory, University of Waterloo",-30.2,"Environmental Isotope Laboratory, University of Waterloo",17,1.2,"Environmental Isotope Laboratory, University of Waterloo",72.2,19.6,15.4
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200609,Water - Precipitation - unspecified (not reported),2006-09-15,2006-09-01,2006-09-30,,-7.88,"Environmental Isotope Laboratory, University of Waterloo",-51.5,"Environmental Isotope Laboratory, University of Waterloo",5.7,0.6,"Environmental Isotope Laboratory, University of Waterloo",154.8,14.1,12.9
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200610,Water - Precipitation - unspecified (not reported),2006-10-15,2006-10-01,2006-10-31,,-11.52,"Environmental Isotope Laboratory, University of Waterloo",-75.4,"Environmental Isotope Laboratory, University of Waterloo",13.1,1,"Environmental Isotope Laboratory, University of Waterloo",102.9,7.2,8
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200611,Water - Precipitation - unspecified (not reported),2006-11-15,2006-11-01,2006-11-30,,-9.48,"Environmental Isotope Laboratory, University of Waterloo",-59.6,"Environmental Isotope Laboratory, University of Waterloo",9.3,1,"Environmental Isotope Laboratory, University of Waterloo",99.6,4.1,6.6
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200612,Water - Precipitation - unspecified (not reported),2006-12-15,2006-12-01,2006-12-31,,-10.76,"Environmental Isotope Laboratory, University of Waterloo",-73.2,"Environmental Isotope Laboratory, University of Waterloo",10.7,1,"Environmental Isotope Laboratory, University of Waterloo",71.8,-1.7,4.4
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200701,Water - Precipitation - unspecified (not reported),2007-01-15,2007-01-01,2007-01-31,,-14.52,"Environmental Isotope Laboratory, University of Waterloo",-107.1,"Environmental Isotope Laboratory, University of Waterloo",10.6,0.9,"Environmental Isotope Laboratory, University of Waterloo",45.8,-7.8,3.1
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200702,Water - Precipitation - unspecified (not reported),2007-02-15,2007-02-01,2007-02-28,,-23.38,"Environmental Isotope Laboratory, University of Waterloo",-180.4,"Environmental Isotope Laboratory, University of Waterloo",21.4,1.7,"Environmental Isotope Laboratory, University of Waterloo",18.4,-11.3,1.7
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200703,Water - Precipitation - unspecified (not reported),2007-03-15,2007-03-01,2007-03-31,,-13.17,"Environmental Isotope Laboratory, University of Waterloo",-96.7,"Environmental Isotope Laboratory, University of Waterloo",12.7,1.1,"Environmental Isotope Laboratory, University of Waterloo",58,-2.7,3.6
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200704,Water - Precipitation - unspecified (not reported),2007-04-15,2007-04-01,2007-04-30,,-10.98,"Environmental Isotope Laboratory, University of Waterloo",-77.2,"Environmental Isotope Laboratory, University of Waterloo",14.8,1.2,"Environmental Isotope Laboratory, University of Waterloo",103,6,5.9
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200705,Water - Precipitation - unspecified (not reported),2007-05-15,2007-05-01,2007-05-31,,-4.61,"Environmental Isotope Laboratory, University of Waterloo",-26.7,"Environmental Isotope Laboratory, University of Waterloo",24.9,1.9,"Environmental Isotope Laboratory, University of Waterloo",50.8,13.5,8.6
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200706,Water - Precipitation - unspecified (not reported),2007-06-15,2007-06-01,2007-06-30,,-5.48,"Environmental Isotope Laboratory, University of Waterloo",-35.9,"Environmental Isotope Laboratory, University of Waterloo",17.9,1.4,"Environmental Isotope Laboratory, University of Waterloo",49.2,19.1,14.6
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200707,Water - Precipitation - unspecified (not reported),2007-07-15,2007-07-01,2007-07-31,,-9.56,"Environmental Isotope Laboratory, University of Waterloo",-67.5,"Environmental Isotope Laboratory, University of Waterloo",23.2,1.7,"Environmental Isotope Laboratory, University of Waterloo",138.2,19.7,15.5
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200708,Water - Precipitation - unspecified (not reported),2007-08-15,2007-08-01,2007-08-31,,-6.52,"Environmental Isotope Laboratory, University of Waterloo",-43.1,"Environmental Isotope Laboratory, University of Waterloo",21.8,1.6,"Environmental Isotope Laboratory, University of Waterloo",107.4,19.8,15.2
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200709,Water - Precipitation - unspecified (not reported),2007-09-15,2007-09-01,2007-09-30,,-10.02,"Environmental Isotope Laboratory, University of Waterloo",-68.2,"Environmental Isotope Laboratory, University of Waterloo",17,1.4,"Environmental Isotope Laboratory, University of Waterloo",40.8,16.3,12.8
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200710,Water - Precipitation - unspecified (not reported),2007-10-15,2007-10-01,2007-10-31,,-6.43,"Environmental Isotope Laboratory, University of Waterloo",-37.6,"Environmental Isotope Laboratory, University of Waterloo",16.5,1.3,"Environmental Isotope Laboratory, University of Waterloo",86.6,10.7,10.5
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200711,Water - Precipitation - unspecified (not reported),2007-11-15,2007-11-01,2007-11-30,,-10.93,"Environmental Isotope Laboratory, University of Waterloo",-74.5,"Environmental Isotope Laboratory, University of Waterloo",12.3,1.2,"Environmental Isotope Laboratory, University of Waterloo",76.9,0.8,5.1
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200712,Water - Precipitation - unspecified (not reported),2007-12-15,2007-12-01,2007-12-31,,-17.17,"Environmental Isotope Laboratory, University of Waterloo",-129.6,"Environmental Isotope Laboratory, University of Waterloo",18.2,1.5,"Environmental Isotope Laboratory, University of Waterloo",124,-7.4,3.3
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200801,Water - Precipitation - unspecified (not reported),2008-01-15,2008-01-01,2008-01-31,,-13.2,"Environmental Isotope Laboratory, University of Waterloo",-89.62,"Environmental Isotope Laboratory, University of Waterloo",13.9,1.3,"Environmental Isotope Laboratory, University of Waterloo",68,-6.3,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200802,Water - Precipitation - unspecified (not reported),2008-02-15,2008-02-01,2008-02-29,,-15.95,"Environmental Isotope Laboratory, University of Waterloo",-115.21,"Environmental Isotope Laboratory, University of Waterloo",19.2,1.6,"Environmental Isotope Laboratory, University of Waterloo",74,-8.7,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200803,Water - Precipitation - unspecified (not reported),2008-03-15,2008-03-01,2008-03-31,,-14.87,"Environmental Isotope Laboratory, University of Waterloo",-108.74,"Environmental Isotope Laboratory, University of Waterloo",12.8,1.2,"Environmental Isotope Laboratory, University of Waterloo",124.8,-5.3,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200804,Water - Precipitation - unspecified (not reported),2008-04-15,2008-04-01,2008-04-30,,-8.01,"Environmental Isotope Laboratory, University of Waterloo",-56.01019216,"Environmental Isotope Laboratory, University of Waterloo",11.64,0.88,"Environmental Isotope Laboratory, University of Waterloo",74.2,8,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200805,Water - Precipitation - unspecified (not reported),2008-05-15,2008-05-01,2008-05-31,,-8.24,"Environmental Isotope Laboratory, University of Waterloo",-51.38853805,"Environmental Isotope Laboratory, University of Waterloo",23.79,1.77,"Environmental Isotope Laboratory, University of Waterloo",91.8,12,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200806,Water - Precipitation - unspecified (not reported),2008-06-15,2008-06-01,2008-06-30,,-10.57,"Environmental Isotope Laboratory, University of Waterloo",-74.43,"Environmental Isotope Laboratory, University of Waterloo",39.62,2.79,"Environmental Isotope Laboratory, University of Waterloo",106.6,19.2,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200807,Water - Precipitation - unspecified (not reported),2008-07-15,2008-07-01,2008-07-31,,-6.72,"Environmental Isotope Laboratory, University of Waterloo",-47.05862408,"Environmental Isotope Laboratory, University of Waterloo",21.83,1.63,"Environmental Isotope Laboratory, University of Waterloo",64.8,20.5,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200808,Water - Precipitation - unspecified (not reported),2008-08-15,2008-08-01,2008-08-31,,-13.82,"Environmental Isotope Laboratory, University of Waterloo",-101.120192,"Environmental Isotope Laboratory, University of Waterloo",24.31,1.79,"Environmental Isotope Laboratory, University of Waterloo",74,19.1,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200809,Water - Precipitation - unspecified (not reported),2008-09-15,2008-09-01,2008-09-30,,-7.48,"Environmental Isotope Laboratory, University of Waterloo",-49.53515721,"Environmental Isotope Laboratory, University of Waterloo",17.84,1.38,"Environmental Isotope Laboratory, University of Waterloo",79,15.7,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200810,Water - Precipitation - unspecified (not reported),2008-10-15,2008-10-01,2008-10-31,,-13.08,"Environmental Isotope Laboratory, University of Waterloo",-86.33,"Environmental Isotope Laboratory, University of Waterloo",11.65,1.02,"Environmental Isotope Laboratory, University of Waterloo",89.4,7.6,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200811,Water - Precipitation - unspecified (not reported),2008-11-15,2008-11-01,2008-11-30,,-13.5231001,"Environmental Isotope Laboratory, University of Waterloo",-98.66,"Environmental Isotope Laboratory, University of Waterloo",13.2,1.1,"Environmental Isotope Laboratory, University of Waterloo",58.8,1.2,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200812,Water - Precipitation - unspecified (not reported),2008-12-15,2008-12-01,2008-12-31,,-15.36778033,"Environmental Isotope Laboratory, University of Waterloo",-110.73,"Environmental Isotope Laboratory, University of Waterloo",14.6,1.2,"Environmental Isotope Laboratory, University of Waterloo",95,-7.7,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200901,Water - Precipitation - unspecified (not reported),2009-01-15,2009-01-01,2009-01-31,,-19.27022294,"Environmental Isotope Laboratory, University of Waterloo",-147.22,"Environmental Isotope Laboratory, University of Waterloo",34.4,2.5,"Environmental Isotope Laboratory, University of Waterloo",54.5,-13.6,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200902,Water - Precipitation - unspecified (not reported),2009-02-15,2009-02-01,2009-02-28,,-10.44738081,"Environmental Isotope Laboratory, University of Waterloo",-72.47,"Environmental Isotope Laboratory, University of Waterloo",13,1.2,"Environmental Isotope Laboratory, University of Waterloo",49.2,-7.4,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200903,Water - Precipitation - unspecified (not reported),2009-03-15,2009-03-01,2009-03-31,,-9.504564159,"Environmental Isotope Laboratory, University of Waterloo",-70.58,"Environmental Isotope Laboratory, University of Waterloo",12.9,1.2,"Environmental Isotope Laboratory, University of Waterloo",45.2,-1.3,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200904,Water - Precipitation - unspecified (not reported),2009-04-15,2009-04-01,2009-04-30,,-8.430231971,"Environmental Isotope Laboratory, University of Waterloo",-62.86,"Environmental Isotope Laboratory, University of Waterloo",17.3,1.4,"Environmental Isotope Laboratory, University of Waterloo",89,6.9,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200905,Water - Precipitation - unspecified (not reported),2009-05-15,2009-05-01,2009-05-31,,-9.390779743,"Environmental Isotope Laboratory, University of Waterloo",-62.91,"Environmental Isotope Laboratory, University of Waterloo",29.5,2.1,"Environmental Isotope Laboratory, University of Waterloo",84.2,12.2,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200906,Water - Precipitation - unspecified (not reported),2009-06-15,2009-06-01,2009-06-30,,-9.020725933,"Environmental Isotope Laboratory, University of Waterloo",-61.41,"Environmental Isotope Laboratory, University of Waterloo",28,2.1,"Environmental Isotope Laboratory, University of Waterloo",69.8,17.8,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200907,Water - Precipitation - unspecified (not reported),2009-07-15,2009-07-01,2009-07-31,,-10.45368884,"Environmental Isotope Laboratory, University of Waterloo",-68.25,"Environmental Isotope Laboratory, University of Waterloo",21.7,1.7,"Environmental Isotope Laboratory, University of Waterloo",243.6,19,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200908,Water - Precipitation - unspecified (not reported),2009-08-15,2009-08-01,2009-08-31,,-8.121085852,"Environmental Isotope Laboratory, University of Waterloo",-49.62,"Environmental Isotope Laboratory, University of Waterloo",17.6,1.5,"Environmental Isotope Laboratory, University of Waterloo",90.6,19.8,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200909,Water - Precipitation - unspecified (not reported),2009-09-15,2009-09-01,2009-09-30,,-10.94065411,"Environmental Isotope Laboratory, University of Waterloo",-80.63,"Environmental Isotope Laboratory, University of Waterloo",15.4,1.2,"Environmental Isotope Laboratory, University of Waterloo",61,14.6,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200910,Water - Precipitation - unspecified (not reported),2009-10-15,2009-10-01,2009-10-31,,-11.06547683,"Environmental Isotope Laboratory, University of Waterloo",-79.48,"Environmental Isotope Laboratory, University of Waterloo",18.2,1.4,"Environmental Isotope Laboratory, University of Waterloo",106.6,6.5,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200911,Water - Precipitation - unspecified (not reported),2009-11-15,2009-11-01,2009-11-30,,-10.89157497,"Environmental Isotope Laboratory, University of Waterloo",-76.69,"Environmental Isotope Laboratory, University of Waterloo",21.9,1.6,"Environmental Isotope Laboratory, University of Waterloo",41,4.1,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],200912,Water - Precipitation - unspecified (not reported),2009-12-15,2009-12-01,2009-12-31,,-16.54051849,"Environmental Isotope Laboratory, University of Waterloo",-121.78,"Environmental Isotope Laboratory, University of Waterloo",13.4,1.1,"Environmental Isotope Laboratory, University of Waterloo",90.4,-6.5,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],201001,Water - Precipitation - unspecified (not reported),2010-01-15,2010-01-01,2010-01-31,,-10.58377112,"Environmental Isotope Laboratory, University of Waterloo",-74.44,"Environmental Isotope Laboratory, University of Waterloo",16.09753647,1.221471627,"Environmental Isotope Laboratory, University of Waterloo",68.2,-7.5,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],201002,Water - Precipitation - unspecified (not reported),2010-02-15,2010-02-01,2010-02-28,,-17.57928901,"Environmental Isotope Laboratory, University of Waterloo",-126.55,"Environmental Isotope Laboratory, University of Waterloo",10.7877091,0.898136605,"Environmental Isotope Laboratory, University of Waterloo",35.8,-5.4,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],201003,Water - Precipitation - unspecified (not reported),2010-03-15,2010-03-01,2010-03-31,,-12.47469503,"Environmental Isotope Laboratory, University of Waterloo",-91.68,"Environmental Isotope Laboratory, University of Waterloo",11.17,0.87,"Environmental Isotope Laboratory, University of Waterloo",47.4,3.11,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],201004,Water - Precipitation - unspecified (not reported),2010-04-15,2010-04-01,2010-04-30,,-5.741065049,"Environmental Isotope Laboratory, University of Waterloo",-31.98,"Environmental Isotope Laboratory, University of Waterloo",16.08,1.23,"Environmental Isotope Laboratory, University of Waterloo",55.4,9.7,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],201005,Water - Precipitation - unspecified (not reported),2010-05-15,2010-05-01,2010-05-31,,-7.256060708,"Environmental Isotope Laboratory, University of Waterloo",-49.5,"Environmental Isotope Laboratory, University of Waterloo",15.85,1.2,"Environmental Isotope Laboratory, University of Waterloo",33.8,15.6,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],201006,Water - Precipitation - unspecified (not reported),2010-06-15,2010-06-01,2010-06-30,,-7.843604975,"Environmental Isotope Laboratory, University of Waterloo",-52.29,"Environmental Isotope Laboratory, University of Waterloo",17.6,1.26,"Environmental Isotope Laboratory, University of Waterloo",124.6,17.83,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],201007,Water - Precipitation - unspecified (not reported),2010-07-15,2010-07-01,2010-07-31,,-7.331876643,"Environmental Isotope Laboratory, University of Waterloo",-49.09,"Environmental Isotope Laboratory, University of Waterloo",21.72,1.57,"Environmental Isotope Laboratory, University of Waterloo",50,22.7,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],201008,Water - Precipitation - unspecified (not reported),2010-08-15,2010-08-01,2010-08-31,,-5.113674568,"Environmental Isotope Laboratory, University of Waterloo",-33.26,"Environmental Isotope Laboratory, University of Waterloo",16.95,1.26,"Environmental Isotope Laboratory, University of Waterloo",173.4,20.5,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],201009,Water - Precipitation - unspecified (not reported),2010-09-15,2010-09-01,2010-09-30,,-8.231866607,"Environmental Isotope Laboratory, University of Waterloo",-59.48,"Environmental Isotope Laboratory, University of Waterloo",8.68,0.75,"Environmental Isotope Laboratory, University of Waterloo",170,15.1,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],201010,Water - Precipitation - unspecified (not reported),2010-10-15,2010-10-01,2010-10-31,,-13.04652258,"Environmental Isotope Laboratory, University of Waterloo",-94.08,"Environmental Isotope Laboratory, University of Waterloo",11.27,0.96,"Environmental Isotope Laboratory, University of Waterloo",67.2,8,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],201011,Water - Precipitation - unspecified (not reported),2010-11-15,2010-11-01,2010-11-30,,-10.95348612,"Environmental Isotope Laboratory, University of Waterloo",-70.57,"Environmental Isotope Laboratory, University of Waterloo",11.11,0.92,"Environmental Isotope Laboratory, University of Waterloo",79.2,1.8,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],201012,Water - Precipitation - unspecified (not reported),2010-12-15,2010-12-01,2010-12-31,,-10.39740806,"Environmental Isotope Laboratory, University of Waterloo",-69.63,"Environmental Isotope Laboratory, University of Waterloo",6.13,0.63,"Environmental Isotope Laboratory, University of Waterloo",66.2,-5.6,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],201101,Water - Precipitation - unspecified (not reported),2011-01-15,2011-01-01,2011-01-31,,-21.58437675,"Environmental Isotope Laboratory, University of Waterloo",-159.0463594,"Environmental Isotope Laboratory, University of Waterloo",23.52,1.7,"Environmental Isotope Laboratory, University of Waterloo",30.2,-10.8,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],201102,Water - Precipitation - unspecified (not reported),2011-02-15,2011-02-01,2011-02-28,,-17.80911006,"Environmental Isotope Laboratory, University of Waterloo",-134.270727,"Environmental Isotope Laboratory, University of Waterloo",29.32610981,2.234962387,"Environmental Isotope Laboratory, University of Waterloo",43.4,-8,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],201103,Water - Precipitation - unspecified (not reported),2011-03-15,2011-03-01,2011-03-31,,-13.10329718,"Environmental Isotope Laboratory, University of Waterloo",-91.94703786,"Environmental Isotope Laboratory, University of Waterloo",6.85,0.68,"Environmental Isotope Laboratory, University of Waterloo",81.6,-2.5,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],201104,Water - Precipitation - unspecified (not reported),2011-04-15,2011-04-01,2011-04-30,,-7.383227149,"Environmental Isotope Laboratory, University of Waterloo",-46.65492648,"Environmental Isotope Laboratory, University of Waterloo",8.89,0.79,"Environmental Isotope Laboratory, University of Waterloo",167,6.4,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],201105,Water - Precipitation - unspecified (not reported),2011-05-15,2011-05-01,2011-05-31,,-4.821084932,"Environmental Isotope Laboratory, University of Waterloo",-26.45544969,"Environmental Isotope Laboratory, University of Waterloo",13.96,1.29,"Environmental Isotope Laboratory, University of Waterloo",94.8,13.9,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],201106,Water - Precipitation - unspecified (not reported),2011-06-15,2011-06-01,2011-06-30,,-9.544235995,"Environmental Isotope Laboratory, University of Waterloo",-68.99730777,"Environmental Isotope Laboratory, University of Waterloo",13.45,1.3,"Environmental Isotope Laboratory, University of Waterloo",130,19.4,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],201107,Water - Precipitation - unspecified (not reported),2011-07-15,2011-07-01,2011-07-31,,-7.79776004,"Environmental Isotope Laboratory, University of Waterloo",-53.30511887,"Environmental Isotope Laboratory, University of Waterloo",19.07354978,1.493325832,"Environmental Isotope Laboratory, University of Waterloo",59.4,22.4,
GNIP,GNIP/M/CA/01,OTTAWA (ONTARIO),CA,7162800,45.32,-75.67,114,Precipitation collectors - unknown,[Partners: CNIP],201108,Water - Precipitation - unspecified (not reported),2011-08-15,2011-08-01,2011-08-31,,-7.764020468,"Environmental Isotope Laboratory, University of Waterloo",-52.93837555,"Environmental Isotope Laboratory, University of Waterloo",19.65754173,1.526038637,"Environmental Isotope Laboratory, University of Waterloo",47.6,20.6,
